location_num_transitions_full_window,calls_last_call_time,location_immobility_duration_sleep,accel_longest_still_period,screen_events_day,location_num_transitions_pre_sleep,location_max_still_duration_full_window,light_entropy_sleep,location_mobility_duration_sleep,screen_events_sleep,location_mobility_ratio_full_window,location_avg_speed_pre_sleep,circadian_disruption_score,light_peak_hour_pre_sleep,circadian_screen_misalignment,sleep_quality,uid,label_date
-1.3777538914576082,-0.9316816654785917,-1.6574838603294897,-0.6592537232258784,-1.4765221893051825,-0.8825226081218281,-0.6194296130825109,-0.6298869105254217,0.5099742431481078,-0.3333333333333333,0.3338884627207762,-0.639313574543704,2.0053627737474486,-0.6425515850483775,1.8240773342505503,6,681,2025-04-28
0.15308376571751217,0.5529637365722176,-0.4972451580988469,0.45722435643085113,0.5965318873697157,-0.8825226081218281,-0.15485740327062772,0.4650620316911433,0.8499822576923683,-0.3333333333333333,1.0062030079710995,1.639058659170766,-0.6815304131048943,1.9890590021804726,0.4035550589692345,5,681,2025-04-29
0.44011582643784725,1.397522498217887,1.9889806323953876,-0.31899373704477985,0.4696102092059464,-0.8825226081218281,2.942290662141927,1.324809145367501,-1.8700818586617156,-0.3333333333333333,-1.420451551522613,-0.639313574543704,0.4416407236320757,-0.20029480580575132,0.6614889622801065,7,681,2025-04-30
-1.4734312450310534,-0.9316816654785917,-1.1602387022306428,-1.1377443287930482,-1.4765221893051825,-0.8825226081218281,-0.6194296130825109,-0.6298869105254217,-1.1900658295731947,-0.3333333333333333,-1.4458346235513782,-0.639313574543704,0.5600969518391151,-0.6425515850483775,-1.257188518389287,5,681,2025-05-15
0.44011582643784725,0.11023714362532973,0.8287419301647448,1.1377443287930482,1.231140278188562,0.588348405414552,-0.38714350817656934,-0.3597298569997276,1.189990272236629,2.9999999999999996,1.1548207191724629,-0.6393135743426509,0.7565823206156611,-0.4835584454033011,1.0544036067235516,7,681,2025-05-16
0.6314705335847374,1.2126085798786255,-0.4972451580988469,-1.616234934360218,0.5965318873697157,1.0786387432600122,-0.30971480654125544,-0.6298869105254217,0.5099742431481078,-0.3333333333333333,0.47463780483772444,-0.6393134721266603,-0.8531021142647858,-0.5329011439138421,0.3504132603904622,7,681,2025-05-17
0.44011582643784725,-0.9316816654785917,0.33149677206589795,-0.39342560902189516,0.13115240076922832,0.098058067569092,-0.38714350817656934,2.3491801430936134,-0.5100498004846737,-0.3333333333333333,0.6629128988383173,1.8849807819150937,-1.5908307196526354,-0.3629429601553122,-1.0504126530652689,5,681,2025-05-18
-1.3777538914576082,-0.9316816654785917,-0.33149677206589795,-0.13823061938607129,-1.4765221893051825,-0.8825226081218281,-0.30971480654125544,-0.6298869105254217,-0.8500578150289342,-0.3333333333333333,-1.4725202061598417,-0.639313574543704,0.49060016412100593,-0.6425515850483775,-1.257188518389287,7,681,2025-05-24
1.6839214228926327,1.3850763690988988,0.6629935441317959,1.7331993046099707,0.6388391134243054,0.588348405414552,-0.2322861049059416,-0.6298869105254217,1.189990272236629,-0.3333333333333333,-0.06625158813363567,0.9494512060340848,-0.1793556591039397,-0.4579733424719095,-0.7566964745207971,8,681,2025-05-25
0.44011582643784725,-0.9316816654785917,0.33149677206589795,0.935714961998021,0.7657607915880748,2.0592194189509323,0.07742870163531386,-0.6298869105254217,0.1703440152866743,-0.3333333333333333,0.7725950758270876,-0.6376093024758173,-0.949464027829051,1.976266450714777,0.027547941750736153,6,681,2025-05-26
